#	Aux1	The story may be false .	Aux
6	Chris	_	PROPN	PRP	_	10	nsubj	_	_
7	had	_	AUX	VBD	_	10	aux	_	_
8	been	_	VERB	VBN	_	10	cop	_	_
9	seriously	_	ADV	RB	_	10	advmod	_	_
10	ill	_	ADJ	JJ	_	2	ccomp	_	_
11	.	_	PUNCT	.	_	2	punct	_	_
Q	Mellisa had not thought about his condition very seriously before then.
A	Y

#	FormalSubj10	From this evidence , it follows that John’s theory is wrong .	FormalSubj
1	From	_	ADP	IN	_	6	prep	_	_
2	this	_	DET	DT	_	3	det	_	_
3	evidence	_	NOUN	NN	_	1	pobj	_	_
4	,	_	PUNCT	,	_	6	punct	_	_
5	it	_	PRON	PRP	_	6	nsubj	_	_
6	follows	_	VERB	VBZ	_	0	root	_	_
7	that	_	SCONJ	IN	_	11	mark	_	_
8	John’s	_	PROPN	PRP$	_	9	poss	_	_
9	theory	_	NOUN	NN	_	11	nsubj	_	_
10	is	_	VERB	VBZ	_	11	cop	_	_
11	wrong	_	ADJ	JJ	_	6	ccomp	_	_
12	.	_	PUNCT	.	_	6	punct	_	_
Q	The evidence supports John’s theory.
A	N

#	FormalSubj11	It is true Lucas is very rich , but he is stingy .	FormalSubj
1	It	_	PRON	PRP	_	3	nsubj	_	_
2	is	_	VERB	VBZ	_	3	cop	_	_
3	sure	_	ADJ	JJ	_	0	root	_	_
4	Lucas	_	PROPN	PRP	_	7	nsubj	_	_
5	is	_	VERB	VBZ	_	7	cop	_	_
6	very	_	ADV	RB	_	7	advmod	_	_
7	rich	_	ADJ	JJ	_	3	ccomp	_	_
8	,	_	PUNCT	,	_	3	punct	_	_
9	but	_	CONJ	CC	_	3	cc	_	_
10	he	_	PRON	PRP	_	12	nsubj	_	_
11	is	_	VERB	VBZ	_	12	cop	_	_
12	stingy	_	ADJ	JJ	_	3	conj	_	_
13	.	_	PUNCT	.	_	3	punct	_	_
Q	Lucas has much money.
A	Y

#	InfinitiveAdverb1	This bag is too heavy for me to carry .	InfinitiveAdverb
1	This	_	DET	DT	_	2	det	_	_
2	bag	_	NOUN	NN	_	5	nsubj	_	_
3	is	_	VERB	VBZ	_	5	cop	_	_
4	too	_	ADV	RB	_	5	advmod	_	_
5	heavy	_	ADJ	JJ	_	0	root	_	_
6	for	_	ADP	IN	_	5	prep	_	_
7	me	_	PRON	PRP	_	6	pobj	_	_
8	to	_	PART	TO	_	9	aux	_	_
9	carry	_	VERB	VB	_	5	xcomp	_	_
10	.	_	PUNCT	.	_	5	punct	_	_
Q	The bag is not heavy so much.
A	N

#	InfinitiveAdverb2	Rick was so kind as to give me a ride to the station .	InfinitiveAdverb
1	Rick	_	PROPN	PRP	_	2	nsubj	_	_
2	was	_	VERB	VBD	_	0	root	_	_
3	so	_	ADV	RB	_	5	advmod	_	_
4	kind	_	ADV	RB	_	5	advmod	_	_
5	as	_	ADV	RB	_	2	advmod	_	_
6	to	_	PART	TO	_	7	aux	_	_
7	give	_	VERB	VB	_	2	xcomp	_	_
8	me	_	PRON	PRP	_	7	iobj	_	_
9	a	_	DET	DT	_	10	det	_	_
10	ride	_	NOUN	NN	_	7	dobj	_	_
11	to	_	ADP	TO	_	10	prep	_	_
12	the	_	DET	DT	_	13	det	_	_
13	station	_	NOUN	NN	_	11	pobj	_	_
14	.	_	PUNCT	.	_	2	punct	_	_
Q	Rick took you to the airport.
A	N

#	InfinitiveAdverb3	Bob started early so as to be in time for class .	InfinitiveAdverb
1	Bob	_	PRON	PRP	_	2	nsubj	_	_
2	started	_	VERB	VBD	_	0	root	_	_
3	early	_	ADV	RB	_	5	advmod	_	_
4	so	_	ADV	RB	_	5	advmod	_	_
5	as	_	ADV	RB	_	2	advmod	_	_
6	to	_	PART	TO	_	7	aux	_	_
7	be	_	VERB	VB	_	2	xcomp	_	_
8	in	_	ADP	IN	_	7	prep	_	_
9	time	_	NOUN	NN	_	8	pobj	_	_
10	for	_	ADP	IN	_	9	prep	_	_
11	class	_	NOUN	NN	_	10	pobj	_	_
12	.	_	PUNCT	.	_	2	punct	_	_
Q	Because of class, Bob left early.
A	Y

#	InfinitiveAdverb4	They were relieved to know their son was safe .	InfinitiveAdverb
1	They	_	PRON	PRP	_	3	nsubjpass	_	_
2	were	_	AUX	VBD	_	3	auxpass	_	_
3	relieved	_	VERB	VBN	_	0	root	_	_
4	to	_	PART	TO	_	5	aux	_	_
5	know	_	VERB	VB	_	3	xcomp	_	_
6	their	_	PRON	PRP$	_	7	poss	_	_
7	son	_	NOUN	NN	_	9	nsubj	_	_
8	was	_	VERB	VBD	_	9	cop	_	_
9	safe	_	ADJ	JJ	_	5	ccomp	_	_
10	.	_	PUNCT	.	_	3	punct	_	_
Q	The son is still in trouble.
A	N

#	InfinitiveAdverb6	Mary grew up to be a teacher .	InfinitiveAdverb
1	Mary	_	PROPN	PRP	_	2	nsubj	_	_
2	grew	_	VERB	VBD	_	0	root	_	_
3	up	_	ADP	RP	_	2	prt	_	_
4	to	_	PART	TO	_	7	aux	_	_
5	be	_	VERB	VB	_	7	cop	_	_
6	a	_	DET	DT	_	7	det	_	_
7	teacher	_	NOUN	NN	_	2	xcomp	_	_
8	.	_	PUNCT	.	_	2	punct	_	_
Q	Mary’s current job is teacher.
A	Y

#	InfinitiveAdverb7	Rick awoke to find herself in a hospital .	InfinitiveAdverb
1	Rick	_	PROPN	PRP	_	2	nsubj	_	_
2	awoke	_	VERB	VBD	_	0	root	_	_
3	to	_	PART	TO	_	4	aux	_	_
4	find	_	VERB	VB	_	2	xcomp	_	_
5	herself	_	PRON	PRP	_	4	dobj	_	_
6	in	_	ADP	IN	_	4	prep	_	_
7	a	_	DET	DT	_	8	det	_	_
8	hospital	_	NOUN	NN	_	6	pobj	_	_
9	.	_	PUNCT	.	_	2	punct	_	_
Q	Rick was in the hospital when he realized it.
A	Y

#	InfinitiveAdverb8	Rose hurried to the station only to miss the train .	InfinitiveAdverb
1	Rose	_	PROPN	PRP	_	2	nsubj	_	_
2	hurried	_	VERB	VBN	_	0	root	_	_
3	to	_	ADP	TO	_	2	prep	_	_
4	the	_	DET	DT	_	5	det	_	_
5	station	_	NOUN	NN	_	3	pobj	_	_
6	only	_	ADV	RB	_	5	advmod	_	_
7	to	_	PART	TO	_	8	aux	_	_
8	miss	_	VERB	VB	_	2	xcomp	_	_
9	the	_	DET	DT	_	10	det	_	_
10	train	_	NOUN	NN	_	8	dobj	_	_
11	.	_	PUNCT	.	_	2	punct	_	_
Q	Rose could catch the train.
A	N

#	InfinitiveAdverb9	This river is dangerous to swim in .	InfinitiveAdverb
1	This	_	DET	DT	_	2	det	_	_
2	river	_	NOUN	NN	_	4	nsubj	_	_
3	is	_	VERB	VBZ	_	4	cop	_	_
4	dangerous	_	ADJ	JJ	_	0	root	_	_
5	to	_	PART	TO	_	6	aux	_	_
6	swim	_	VERB	VB	_	4	xcomp	_	_
7	in	_	ADP	RP	_	6	prt	_	_
8	.	_	PUNCT	.	_	4	punct	_	_
Q	The river is dangerous for fishing.
A	N

#	InfinitiveNoun1	It is impossible to master English in a month .	InfinitiveNoun
1	It	_	PRON	PRP	_	3	nsubj	_	_
2	is	_	VERB	VBZ	_	3	cop	_	_
3	impossible	_	ADJ	JJ	_	0	root	_	_
4	to	_	PART	TO	_	5	aux	_	_
5	master	_	VERB	VB	_	3	xcomp	_	_
6	English	_	PROPN	NNP	_	5	dobj	_	_
7	in	_	ADP	IN	_	6	prep	_	_
8	a	_	DET	DT	_	9	det	_	_
9	month	_	NOUN	NN	_	7	pobj	_	_
10	.	_	PUNCT	.	_	3	punct	_	_
Q	Every one can master English in a month.
A	N

#	InfinitiveNoun2	I found it impossible to do the job in a day .	InfinitiveNoun
1	Kate	_	PROPN	PRP	_	2	nsubj	_	_
2	found	_	VERB	VBD	_	0	root	_	_
3	it	_	PRON	PRP	_	4	nsubj	_	_
4	impossible	_	ADJ	JJ	_	2	xcomp	_	_
5	to	_	PART	TO	_	6	aux	_	_
6	do	_	VERB	VB	_	4	xcomp	_	_
7	the	_	DET	DT	_	8	det	_	_
8	job	_	NOUN	NN	_	6	dobj	_	_
9	in	_	ADP	IN	_	8	prep	_	_
10	a	_	DET	DT	_	11	det	_	_
11	day	_	NOUN	NN	_	9	pobj	_	_
12	.	_	PUNCT	.	_	2	punct	_	_
Q	Kate gave up to finish the job in a day.
A	Y

#	InfinitiveNoun3	Peter was thinking about what to do next .	InfinitiveNoun
1	Peter	_	PROPN	PRP	_	3	nsubj	_	_
2	was	_	AUX	VBD	_	3	aux	_	_
3	thinking	_	VERB	VBG	_	0	root	_	_
4	about	_	SCONJ	IN	_	3	prep	_	_
5	what	_	PRON	WP	_	7	nsubj	_	_
6	to	_	PART	TO	_	7	aux	_	_
7	do	_	VERB	VB	_	4	pcomp	_	_
8	next	_	ADJ	JJ	_	7	advmod	_	_
9	.	_	PUNCT	.	_	3	punct	_	_
Q	Peter thought what he should have done at that time.
A	N

#	InfinitiveSVOC1	Tom have heard it said that honesty is the best policy .	InfinitiveSVOC
1	Tom	_	PROPN	PRP	_	3	nsubj	_	_
2	has	_	AUX	VBP	_	3	aux	_	_
3	heard	_	VERB	VBN	_	0	root	_	_
4	it	_	PRON	PRP	_	5	nsubj	_	_
5	said	_	VERB	VBD	_	3	ccomp	_	_
6	that	_	SCONJ	IN	_	11	mark	_	_
7	honesty	_	NOUN	NN	_	11	nsubj	_	_
8	is	_	VERB	VBZ	_	11	cop	_	_
9	the	_	DET	DT	_	11	det	_	_
10	best	_	ADJ	JJS	_	11	amod	_	_
11	policy	_	NOUN	NN	_	5	ccomp	_	_
12	.	_	PUNCT	.	_	3	punct	_	_
Q	Honesty is good way.
A	Y

#	InfinitiveSVOC2	We listened to Bob playing the piano .	InfinitiveSVOC
1	We	_	PRON	PRP	_	2	nsubj	_	_
2	listened	_	VERB	VBD	_	0	root	_	_
3	to	_	ADP	TO	_	2	prep	_	_
4	Bob	_	PRON	PRP	_	5	nsubj	_	_
5	playing	_	VERB	VBG	_	3	pcomp	_	_
6	the	_	DET	DT	_	7	det	_	_
7	piano	_	NOUN	NN	_	5	dobj	_	_
8	.	_	PUNCT	.	_	2	punct	_	_
Q	Bob played violin.
A	N

#	InfinitiveSVOC3	We had/got a flat tire repaired .	InfinitiveSVOC
1	We	_	PRON	PRP	_	2	nsubj	_	_
2	had	_	VERB	VBP	_	0	root	_	_
3	a	_	DET	DT	_	5	det	_	_
4	flat	_	ADJ	JJ	_	5	amod	_	_
5	tire	_	NOUN	NN	_	2	dobj	_	_
6	repaired	_	VERB	VBN	_	5	vmod	_	_
7	.	_	PUNCT	.	_	2	punct	_	_
Q	A tire was broken.
A	Y

#	InfinitiveSVOC4	I had/got my bicycle stolen .	InfinitiveSVOC
1	I	_	PRON	PRP	_	2	nsubj	_	_
2	got	_	VERB	VBP	_	0	root	_	_
3	my	_	PRON	PRP$	_	4	poss	_	_
4	bicycle	_	NOUN	NN	_	2	dobj	_	_
5	stolen	_	VERB	VBN	_	4	vmod	_	_
6	.	_	PUNCT	.	_	2	punct	_	_
Q	Your car was stolen.
A	N

#	InfinitiveSVOC5	Linda caught him cheating in the exam .	InfinitiveSVOC
1	Linda	_	PROPN	PRP	_	2	nsubj	_	_
2	caught	_	VERB	VBD	_	0	root	_	_
3	him	_	PRON	PRP	_	4	nsubj	_	_
4	cheating	_	VERB	VBG	_	2	dep	_	_
5	in	_	ADP	IN	_	4	prep	_	_
6	the	_	DET	DT	_	7	det	_	_
7	exam	_	NOUN	NN	_	5	pobj	_	_
8	.	_	PUNCT	.	_	2	punct	_	_
Q	Linda saw someone was cheating.
A	Y

#	InfinitiveSVOC6	Kyle kept his boss informed of the project .	InfinitiveSVOC
1	Kyle	_	PROPN	PRP	_	2	nsubj	_	_
2	kept	_	VERB	VBD	_	0	root	_	_
3	his	_	PRON	PRP$	_	4	poss	_	_
4	boss	_	NOUN	NN	_	2	dobj	_	_
5	informed	_	VERB	VBN	_	4	vmod	_	_
6	of	_	ADP	IN	_	5	prep	_	_
7	the	_	DET	DT	_	8	det	_	_
8	project	_	NOUN	NN	_	6	pobj	_	_
9	.	_	PUNCT	.	_	2	punct	_	_
Q	Kyle kept his girlfriend.
A	N

#	InfinitiveSVOC7	Jorge left the matter unsaid .	InfinitiveSVOC
1	Jorge	_	PROPN	PRP	_	2	nsubj	_	_
2	left	_	VERB	VBD	_	0	root	_	_
3	the	_	DET	DT	_	4	det	_	_
4	matter	_	NOUN	NN	_	5	nsubj	_	_
5	unsaid	_	VERB	VBD	_	2	ccomp	_	_
6	.	_	PUNCT	.	_	2	punct	_	_
Q	Jorge could not keep the matter secreat.
A	N

#	InfinitiveSVOC8	Ron made it known that he had no intention of marrying Katy .	InfinitiveSVOC
1	Ron	_	PROPN	PRP	_	2	nsubj	_	_
2	made	_	VERB	VBD	_	0	root	_	_
3	it	_	PRON	PRP	_	4	nsubj	_	_
4	known	_	VERB	VBN	_	2	ccomp	_	_
5	that	_	SCONJ	IN	_	7	mark	_	_
6	he	_	PRON	PRP	_	7	nsubj	_	_
7	had	_	VERB	VBD	_	4	ccomp	_	_
8	no	_	DET	DT	_	9	neg	_	_
9	intention	_	NOUN	NN	_	7	dobj	_	_
10	of	_	SCONJ	IN	_	9	prep	_	_
11	marrying	_	VERB	VBG	_	10	pcomp	_	_
12	Katy	_	PROPN	PRP	_	11	dobj	_	_
13	.	_	PUNCT	.	_	2	punct	_	_
Q	Ron does not mind marrying Katy.
A	Y

#	InfinitiveSturcturePhrase1	Not knowing what to do , John remained silent .	InfinitiveStructurePhrase
1	Not	_	ADV	RB	_	2	neg	_	_
2	knowing	_	VERB	VBG	_	8	vmod	_	_
3	what	_	PRON	WP	_	5	nsubj	_	_
4	to	_	PART	TO	_	5	aux	_	_
5	do	_	VERB	VB	_	2	ccomp	_	_
6	,	_	PUNCT	,	_	8	punct	_	_
7	John	_	PROPN	PRP	_	8	nsubj	_	_
8	remained	_	VERB	VBD	_	0	root	_	_
9	silent	_	ADJ	JJ	_	8	acomp	_	_
10	.	_	PUNCT	.	_	8	punct	_	_
Q	John said nothing because he is not sure what he have to do.
A	Y

#	InfinitiveSturcturePhrase2	Written in easy English , this book is suitable for beginners .	InfinitiveStructurePhrase
1	Written	_	VERB	VBN	_	9	vmod	_	_
2	in	_	ADP	IN	_	1	prep	_	_
3	easy	_	ADJ	JJ	_	4	amod	_	_
4	English	_	PROPN	NNP	_	2	pobj	_	_
5	,	_	PUNCT	,	_	9	punct	_	_
6	this	_	DET	DT	_	7	det	_	_
7	book	_	NOUN	NN	_	9	nsubj	_	_
8	is	_	VERB	VBZ	_	9	cop	_	_
9	suitable	_	ADJ	JJ	_	0	root	_	_
10	for	_	ADP	IN	_	9	prep	_	_
11	beginners	_	NOUN	NNS	_	10	pobj	_	_
12	.	_	PUNCT	.	_	9	punct	_	_
Q	The book is not suitable for a person using English as a second language.
A	N

#	InfinitiveSturcturePhrase3	Seen from the sky , the island looks like a human face .	InfinitiveStructurePhrase
1	Seen	_	VERB	VBN	_	8	vmod	_	_
2	from	_	ADP	IN	_	1	prep	_	_
3	the	_	DET	DT	_	4	det	_	_
4	sky	_	NOUN	NN	_	2	pobj	_	_
5	,	_	PUNCT	,	_	8	punct	_	_
6	the	_	DET	DT	_	7	det	_	_
7	island	_	NOUN	NN	_	8	nsubj	_	_
8	looks	_	VERB	VBZ	_	0	root	_	_
9	like	_	ADP	IN	_	8	prep	_	_
10	a	_	DET	DT	_	12	det	_	_
11	human	_	ADJ	JJ	_	12	amod	_	_
12	face	_	NOUN	NN	_	9	pobj	_	_
13	.	_	PUNCT	.	_	8	punct	_	_
Q	The appearance of the island is similar with human face.
A	Y

#	InfinitiveSturcturePhrase4	There being nothing more to do , Tom continued playing cards .	InfinitiveStructurePhrase
1	There	_	PRON	EX	_	2	expl	_	_
2	being	_	VERB	VBG	_	9	vmod	_	_
3	nothing	_	PRON	NN	_	2	acomp	_	_
4	more	_	ADJ	JJR	_	3	dep	_	_
5	to	_	PART	TO	_	6	aux	_	_
6	do	_	VERB	VB	_	3	xcomp	_	_
7	,	_	PUNCT	,	_	9	punct	_	_
8	Tom	_	PROPN	PRP	_	9	nsubj	_	_
9	continued	_	VERB	VBD	_	0	root	_	_
10	playing	_	VERB	VBG	_	9	xcomp	_	_
11	cards	_	NOUN	NNS	_	10	dobj	_	_
12	.	_	PUNCT	.	_	9	punct	_	_
Q	Tom played cards because he was bored.
A	Y

#	InfinitiveSturcturePhrase5	All things considered , Rose is a very excellent girl .	InfinitiveStructurePhrase
1	All	_	DET	DT	_	2	det	_	_
2	things	_	NOUN	NNS	_	3	nsubj	_	_
3	considered	_	VERB	VBD	_	10	ccomp	_	_
4	,	_	PUNCT	,	_	10	punct	_	_
5	Rose	_	PROPN	PRP	_	10	nsubj	_	_
6	is	_	VERB	VBZ	_	10	cop	_	_
7	a	_	DET	DT	_	10	det	_	_
8	very	_	ADV	RB	_	9	advmod	_	_
9	excellent	_	ADJ	JJ	_	10	amod	_	_
10	girl	_	NOUN	NN	_	0	root	_	_
11	.	_	PUNCT	.	_	10	punct	_	_
Q	Rose is wonderful in either way.
A	Y

#	InfinitiveSturcturePhrase6	Maggie was listening to the music , with her eyes closed .	InfinitiveStructurePhrase
1	Maggie	_	PROPN	PRP	_	3	nsubj	_	_
2	was	_	AUX	VBD	_	3	aux	_	_
3	listening	_	VERB	VBG	_	0	root	_	_
4	to	_	ADP	TO	_	3	prep	_	_
5	the	_	DET	DT	_	6	det	_	_
6	music	_	NOUN	NN	_	4	pobj	_	_
7	,	_	PUNCT	,	_	3	punct	_	_
8	with	_	ADP	IN	_	3	prep	_	_
9	her	_	PRON	PRP$	_	10	poss	_	_
10	eyes	_	NOUN	NNS	_	8	pobj	_	_
11	closed	_	VERB	VBN	_	10	vmod	_	_
12	.	_	PUNCT	.	_	3	punct	_	_
Q	Maggie was listening a radio.
A	N

#	InfinitiveSturcturePhrase7	Henry was studying , with the radio on .	InfinitiveStructurePhrase
1	Henry	_	PROPN	PRP	_	3	nsubj	_	_
2	was	_	AUX	VBD	_	3	aux	_	_
3	studying	_	VERB	VBG	_	0	root	_	_
4	,	_	PUNCT	,	_	3	punct	_	_
5	with	_	ADP	IN	_	3	prep	_	_
6	the	_	DET	DT	_	7	det	_	_
7	radio	_	NOUN	NN	_	5	pobj	_	_
8	on	_	ADP	IN	_	3	prep	_	_
9	.	_	PUNCT	.	_	3	punct	_	_
Q	Henry studied with a radio.
A	Y

#	InfinitiveVerb1	Sasha never goes out without losing her umbrella .	InfinitiveVerb
1	Sasha	_	PROPN	PRP	_	3	nsubj	_	_
2	never	_	ADV	RB	_	3	neg	_	_
3	goes	_	VERB	VBZ	_	0	root	_	_
4	out	_	ADP	RP	_	3	prt	_	_
5	without	_	SCONJ	IN	_	3	prep	_	_
6	losing	_	VERB	VBG	_	5	pcomp	_	_
7	her	_	PRON	PRP$	_	8	poss	_	_
8	umbrella	_	NOUN	NN	_	6	dobj	_	_
9	.	_	PUNCT	.	_	3	punct	_	_
Q	Sasha lose her wallet when she goes out.
A	N

#	InfinitiveVerb2	Sasha was not used to being treated like that .	InfinitiveVerb
1	Sasha	_	PROPN	PRP	_	4	nsubjpass	_	_
2	was	_	AUX	VBD	_	4	auxpass	_	_
3	not	_	PART	RB	_	4	neg	_	_
4	used	_	VERB	VBN	_	0	root	_	_
5	to	_	ADP	TO	_	4	prep	_	_
6	being	_	AUX	VBG	_	7	auxpass	_	_
7	treated	_	VERB	VBN	_	5	pcomp	_	_
8	like	_	ADP	IN	_	7	prep	_	_
9	princess	_	PRON	DT	_	8	pobj	_	_
10	.	_	PUNCT	.	_	4	punct	_	_
Q	Everybody around Sasha treat her like princess.
A	N

#	InfinitiveVerb3	Kate objected to being treated like a small child .	InfinitiveVerb
1	Kate	_	PROPN	PRP	_	2	nsubj	_	_
2	objected	_	VERB	VBD	_	0	root	_	_
3	to	_	ADP	TO	_	2	prep	_	_
4	being	_	AUX	VBG	_	5	auxpass	_	_
5	treated	_	VERB	VBN	_	3	pcomp	_	_
6	like	_	ADP	IN	_	5	prep	_	_
7	a	_	DET	DT	_	9	det	_	_
8	small	_	ADJ	JJ	_	9	amod	_	_
9	child	_	NOUN	NN	_	6	pobj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	Kate does not like to be seen like a child.
A	Y

#	InfinitiveVerb4	This is a mistake of his own making .	InfinitiveVerb
1	This	_	PRON	DT	_	4	nsubj	_	_
2	is	_	VERB	VBZ	_	4	cop	_	_
3	a	_	DET	DT	_	4	det	_	_
4	mistake	_	NOUN	NN	_	0	root	_	_
5	of	_	ADP	IN	_	4	prep	_	_
6	his	_	PRON	PRP$	_	8	poss	_	_
7	own	_	ADJ	JJ	_	8	amod	_	_
8	making	_	NOUN	NN	_	5	pobj	_	_
9	.	_	PUNCT	.	_	4	punct	_	_
Q	The mistake is not his fault.
A	N

#	InfinitiveVerb5	James had a lot of difficulty in finding a new job .	InfinitiveVerb
1	James	_	PROPN	PRP	_	2	nsubj	_	_
2	had	_	VERB	VBD	_	0	root	_	_
3	a	_	DET	DT	_	4	det	_	_
4	lot	_	NOUN	NN	_	2	dobj	_	_
5	of	_	ADP	IN	_	4	prep	_	_
6	difficulty	_	NOUN	NN	_	5	pobj	_	_
7	in	_	SCONJ	IN	_	2	prep	_	_
8	finding	_	VERB	VBG	_	7	pcomp	_	_
9	a	_	DET	DT	_	11	det	_	_
10	new	_	ADJ	JJ	_	11	amod	_	_
11	job	_	NOUN	NN	_	8	dobj	_	_
12	.	_	PUNCT	.	_	2	punct	_	_
Q	James was trying hard to find a new job.
A	Y

#	InfinitiveVerb6	It goes without saying that health is above wealth .	InfinitiveVerb
1	It	_	PRON	PRP	_	2	nsubj	_	_
2	goes	_	VERB	VBZ	_	0	root	_	_
3	without	_	SCONJ	IN	_	2	prep	_	_
4	saying	_	VERB	VBG	_	3	pcomp	_	_
5	that	_	SCONJ	IN	_	7	mark	_	_
6	health	_	NOUN	NN	_	7	nsubj	_	_
7	is	_	VERB	VBZ	_	4	ccomp	_	_
8	above	_	ADP	IN	_	7	prep	_	_
9	wealth	_	NOUN	NN	_	8	pobj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	Health is more important than how much you have money.
A	Y

#	InfinitiveVerb7	Rebecca was on the point of leaving when the phone rang .	InfinitiveVerb
1	Rebecca	_	PROPN	PRP	_	2	nsubj	_	_
2	was	_	VERB	VBD	_	0	root	_	_
3	on	_	ADP	IN	_	2	prep	_	_
4	the	_	DET	DT	_	5	det	_	_
5	point	_	NOUN	NN	_	3	pobj	_	_
6	of	_	SCONJ	IN	_	5	prep	_	_
7	leaving	_	VERB	VBG	_	6	pcomp	_	_
8	when	_	ADV	WRB	_	11	advmod	_	_
9	the	_	DET	DT	_	10	det	_	_
10	phone	_	NOUN	NN	_	11	nsubj	_	_
11	rang	_	VERB	VBD	_	7	advcl	_	_
12	.	_	PUNCT	.	_	2	punct	_	_
Q	Rebecca was free when the phone rang.
A	N

#	Negation1	I do not want both of them .	Negation
1	I	_	PRON	PRP	_	4	nsubj	_	_
2	do	_	AUX	VBP	_	4	aux	_	_
3	not	_	PART	RB	_	4	neg	_	_
4	want	_	VERB	VB	_	0	root	_	_
5	both	_	DET	DT	_	4	dobj	_	_
6	of	_	ADP	IN	_	5	prep	_	_
7	them	_	PRON	PRP	_	6	pobj	_	_
8	.	_	PUNCT	.	_	4	punct	_	_
Q	You do not want them.
A	Y

#	Negation2	Mika did not like all the boys in the class .	Negation
1	Mika	_	PROPN	PRP	_	4	nsubj	_	_
2	did	_	AUX	VBD	_	4	aux	_	_
3	not	_	PART	RB	_	4	neg	_	_
4	like	_	VERB	VB	_	0	root	_	_
5	all	_	DET	PDT	_	7	predet	_	_
6	the	_	DET	DT	_	7	det	_	_
7	boys	_	NOUN	NNS	_	4	dobj	_	_
8	in	_	ADP	IN	_	4	prep	_	_
9	the	_	DET	DT	_	10	det	_	_
10	class	_	NOUN	NN	_	8	pobj	_	_
11	.	_	PUNCT	.	_	4	punct	_	_
Q	Mika had a boy who she likes in the class.
A	N

#	Negation3	Things do not always turn out as they are expected to .	Negation
1	Things	_	NOUN	NNS	_	5	nsubj	_	_
2	do	_	AUX	VBP	_	5	aux	_	_
3	not	_	PART	RB	_	5	neg	_	_
4	always	_	ADV	RB	_	5	advmod	_	_
5	turn	_	VERB	VB	_	0	root	_	_
6	out	_	ADP	RP	_	5	prt	_	_
7	as	_	SCONJ	IN	_	10	mark	_	_
8	they	_	PRON	PRP	_	10	nsubjpass	_	_
9	are	_	AUX	VBP	_	10	auxpass	_	_
10	expected	_	VERB	VBN	_	5	advcl	_	_
11	to	_	PART	TO	_	10	xcomp	_	_
12	.	_	PUNCT	.	_	5	punct	_	_
Q	It does not work well so much.
A	Y

#	Negation4	There is nobody who does not know her name .	Negation
1	There	_	PRON	EX	_	2	expl	_	_
2	is	_	VERB	VBZ	_	0	root	_	_
3	nobody	_	PRON	NN	_	2	nsubj	_	_
4	who	_	PRON	WP	_	7	nsubj	_	_
5	does	_	AUX	VBZ	_	7	aux	_	_
6	not	_	PART	RB	_	7	neg	_	_
7	know	_	VERB	VB	_	3	rcmod	_	_
8	her	_	PRON	PRP$	_	9	poss	_	_
9	name	_	NOUN	NN	_	7	dobj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	Everyone knows her name.
A	Y

#	Negation5	Penny is the last woman that I want to see .	Negation
1	Penny	_	PROPN	PRP	_	5	nsubj	_	_
2	is	_	VERB	VBZ	_	5	cop	_	_
3	the	_	DET	DT	_	5	det	_	_
4	last	_	ADJ	JJ	_	5	amod	_	_
5	woman	_	NOUN	NN	_	0	root	_	_
6	that	_	SCONJ	IN	_	8	mark	_	_
7	I	_	PRON	PRP	_	8	nsubj	_	_
8	want	_	VERB	VBP	_	5	ccomp	_	_
9	to	_	PART	TO	_	10	aux	_	_
10	see	_	VERB	VB	_	8	xcomp	_	_
11	.	_	PUNCT	.	_	5	punct	_	_
Q	You want to meet Penny.
A	N

#	Negation6	It remains to be seen whether the theory is right or not .	Negation
1	It	_	PRON	PRP	_	2	nsubj	_	_
2	remains	_	VERB	VBZ	_	0	root	_	_
3	to	_	PART	TO	_	5	aux	_	_
4	be	_	AUX	VB	_	5	auxpass	_	_
5	seen	_	VERB	VBN	_	2	xcomp	_	_
6	whether	_	SCONJ	IN	_	9	mark	_	_
7	the	_	DET	DT	_	8	det	_	_
8	theory	_	NOUN	NN	_	9	nsubj	_	_
9	is	_	VERB	VBZ	_	5	ccomp	_	_
10	right	_	ADV	RB	_	9	advmod	_	_
11	or	_	CONJ	CC	_	10	cc	_	_
12	not	_	PART	RB	_	10	conj	_	_
13	.	_	PUNCT	.	_	2	punct	_	_
Q	The theory is right.
A	N

#	Negation7	Bob tried in vain to solve the problem .	Negation
1	Bob	_	PROPN	PRP	_	2	nsubj	_	_
2	tried	_	VERB	VBD	_	0	root	_	_
3	in	_	ADP	IN	_	2	prep	_	_
4	vain	_	ADJ	JJ	_	3	pobj	_	_
5	to	_	PART	TO	_	6	aux	_	_
6	solve	_	VERB	VB	_	2	xcomp	_	_
7	the	_	DET	DT	_	8	det	_	_
8	problem	_	NOUN	NN	_	6	dobj	_	_
9	.	_	PUNCT	.	_	2	punct	_	_
Q	Bob finally solve the problem.
A	N

#	Number1	More and more people are downloading music from the Internet .	Number
1	More	_	ADV	RBR	_	6	advmod	_	_
2	and	_	CONJ	CC	_	1	cc	_	_
3	more	_	ADV	RBR	_	1	conj	_	_
4	people	_	NOUN	NNS	_	6	nsubj	_	_
5	are	_	AUX	VBP	_	6	aux	_	_
